CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:16 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:16 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:16 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:16 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:16 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:16 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:31 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:00:31 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:29 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:29 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:29 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:29 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:29 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:29 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:37 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:37 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:37 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:37 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:37 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:01:37 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:02:45 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:02:45 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:02:45 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:02:45 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:02:45 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:02:45 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1||||E64|Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:11:02 AM
CAD_U|CAPSM|E64|RTQ|20150530001102|A-32M|15007635|PAO|CASLU2015005268//5/30/2015 12:11:02 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1|||||Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:13:10 AM
CAD_E|CAPSM15007635|CASLU2015005268|FIRE|20150529234748|PAO|PA, PUBLIC ASSIST|-120.651359|35.149444|2411 PRICE ST |PB|399 BLK OCEAN WAY|PRICE ST S OFF RAMP|714_A_1|||||Command:FIVE CITIES;Pri Tactical:VFIRE22;Alt Tactical: ;Air-to-Ground: ;//5/30/2015 12:13:10 AM
CAD_U|CAPSM|E64|AIQ|20150530001310|A-32M|||//5/30/2015 12:13:10 AM
CAD_E|CAPSM15007635//5/30/2015 12:13:23 AM
CAD_E|CAPSM15007635//5/30/2015 12:13:38 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:14:26 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:14:26 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:14:26 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:19:03 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:19:03 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:19:03 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:25:37 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:25:37 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:25:37 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:33:07 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:33:07 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:33:07 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:34:46 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:34:46 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:34:46 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:43:40 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:43:40 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:43:55 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:43:55 AM
CAD_U|CAFKU|E4361|AIQ|20150505130316|FKU-1A|||//5/30/2015 12:45:21 AM
CAD_U|CAFKU|E4361|AIQ|20150505130316|FKU-1A|||//5/30/2015 12:45:21 AM
CAD_U|CAFKU|E4361|AIQ|20150505130316|FKU-1A|||//5/30/2015 12:45:21 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:48:47 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:48:47 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:48:47 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:53:52 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:53:52 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:53:52 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:54:41 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:54:41 AM
CAD_U|CAFKU|E4382|AIQ|20150518060045|FKU-2|||//5/30/2015 12:54:41 AM
CAD_U|CACDF|AA460|AIQ|20150528141610|HAAB|||//5/30/2015 12:58:46 AM
CAD_U|CACDF|AA460|AIQ|20150528141610|HAAB|||//5/30/2015 12:58:46 AM
CAD_U|CACDF|AA460|AIQ|20150528141610|HAAB|||//5/30/2015 12:58:46 AM
CAD_U|CACDF|C902|AIQ|20150529205503|BVHB|||//5/30/2015 12:58:46 AM
CAD_U|CACDF|C902|AIQ|20150529205503|BVHB|||//5/30/2015 12:58:46 AM
CAD_U|CACDF|C902|AIQ|20150529205503|BVHB|||//5/30/2015 12:58:46 AM
CAD_U|CABEU|D4641|AIQ|20150523172232|BEU-30|||//5/30/2015 12:58:47 AM
CAD_U|CABEU|D4641|AIQ|20150523172232|BEU-30|||//5/30/2015 12:58:47 AM
CAD_U|CABEU|D4641|AIQ|20150523172232|BEU-30|||//5/30/2015 12:58:47 AM
CAD_U|CABEU|D4645|AIQ|20150421104117|BEU-30|||//5/30/2015 12:58:47 AM
CAD_U|CABEU|D4645|AIQ|20150421104117|BEU-30|||//5/30/2015 12:58:47 AM
CAD_U|CABEU|D4645|AIQ|20150421104117|BEU-30|||//5/30/2015 12:58:47 AM
CAD_U|CAFKU|D4341|AIQ|20150505114301|FKU-1A|||//5/30/2015 12:58:47 AM
CAD_U|CAFKU|D4341|AIQ|20150505114301|FKU-1A|||//5/30/2015 12:58:47 AM
CAD_U|CAFKU|E4352|AIQ|20150505125258|FKU-2|||//5/30/2015 12:58:47 AM
CAD_U|CAFKU|E4352|AIQ|20150505125258|FKU-2|||//5/30/2015 12:58:47 AM
CAD_U|CAFKU|E4352|AIQ|20150505125258|FKU-2|||//5/30/2015 12:58:47 AM
CAD_U|CAFKU|E4353|AIQ|20150505130112|FKU-2|||//5/30/2015 12:58:48 AM
CAD_U|CAFKU|E4353|AIQ|20150505130112|FKU-2|||//5/30/2015 12:58:48 AM
CAD_U|CAFKU|E4353|AIQ|20150505130112|FKU-2|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4661|AIQ|20150518142234|BEU-30|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4661|AIQ|20150518142234|BEU-30|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4661|AIQ|20150518142234|BEU-30|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4663|AIQ|20150504092919|BEU-30|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4663|AIQ|20150504092919|BEU-30|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4663|AIQ|20150504092919|BEU-30|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4664|AIQ|20150419090404|BEU31A|||//5/30/2015 12:58:48 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4665|AIQ|20150413073427|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4666|AIQ|20150507065820|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4669|AIQ|20150521170210|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4669|AIQ|20150521170210|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4669|AIQ|20150521170210|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4673|AIQ|20150501134134|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4673|AIQ|20150501134134|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4673|AIQ|20150501134134|BEU-30|||//5/30/2015 12:58:49 AM
CAD_U|CAFKU|E4354|AIQ|20150511234217|FKU-1A|||//5/30/2015 12:58:49 AM
CAD_U|CAFKU|E4354|AIQ|20150511234217|FKU-1A|||//5/30/2015 12:58:49 AM
CAD_U|CAFKU|E4354|AIQ|20150511234217|FKU-1A|||//5/30/2015 12:58:49 AM
CAD_U|CABEU|E4674|AIQ|20150511101745|BEU35A|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4674|AIQ|20150511101745|BEU35A|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4675|AIQ|20150511154253|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4675|AIQ|20150511154253|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4675|AIQ|20150511154253|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4676|AIQ|20150518065212|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4676|AIQ|20150518065212|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4676|AIQ|20150518065212|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4677|AIQ|20150520184739|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4681|AIQ|20150518142302|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4681|AIQ|20150518142302|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4681|AIQ|20150518142302|BEU-30|||//5/30/2015 12:58:50 AM
CAD_U|CABEU|E4684|AIQ|20150521175642|BEU-19|||//5/30/2015 12:58:51 AM
